,participant_id,category,is_correct
16384,677ef11dd6c8ec1601f36619,In which season does each month have less rain than the month before? + table.png,0.0
16385,677ef11dd6c8ec1601f36619,On which planet does high expenditure per primary student lead to the highest adult literacy? + sp-table-1.png,1.0
16386,677ef11dd6c8ec1601f36619,The metro system in Shanghai has more ridership than the metro system in Beijing. + item53.png,0.0
16387,677ef11dd6c8ec1601f36619,The number of girls named 'Isla' was __________ from 2009 to 2012. + item43.png,1.0
16388,677ef11dd6c8ec1601f36619,True or False: More than half of the people in county Z prefer reading at night. + T47.png,1.0
16389,677ef11dd6c8ec1601f36619,True or False: The annual number of trees planted in town Z has been increasing from 1960 to 1980. + T12.png,1.0
16390,677ef11dd6c8ec1601f36619,True or False: The number of visitors at airport X is decreasing from 2000 to 2005. + T22.png,1.0
16391,677ef11dd6c8ec1601f36619,What has the average unemployment rate been on planet Voreg since the beginning of this time period? + lg1-2.svg,0.0
16392,677ef11dd6c8ec1601f36619,What is the height for the tallest person among the 85 males? + item27.png,1.0
16393,677ef11dd6c8ec1601f36619,What is the range of the average internet speed in Asia? + item8.png,0.0
16394,677ef11dd6c8ec1601f36619,What is the range of the total length of the metro systems? + item49.png,0.0
16395,677ef11dd6c8ec1601f36619,What is the rating that the people have rated the taxi the most? + item23.png,1.0
16396,677ef11dd6c8ec1601f36619,What is the trend of the growth for plant species P as the number of hours of sunlight exposure per month increases? + T17.png,1.0
16397,677ef11dd6c8ec1601f36619,What percentage of patients recovered after chemotherapy? + ggr_item1.png,1.0
16398,677ef11dd6c8ec1601f36619,What was the average price of a pound of coffee beans in September 2013? + item35.png,0.0
16399,677ef11dd6c8ec1601f36619,What was the price of a barrel of oil in February 2015? + item1.png,0.0
16400,677ef11dd6c8ec1601f36619,When was the increase in the percentage of people with Adeolitis higher? + ggr_item6.png,0.0
16401,677ef11dd6c8ec1601f36619,When was unemployment at its highest peak on planet Durla? + lg1-table-7.png,0.0
16402,677ef11dd6c8ec1601f36619,When was unemployment at its highest peak on planet Karna? + lg1-10.svg,0.0
16403,677ef11dd6c8ec1601f36619,Where did unemployment first go above 10.1? + lg1-table-4.png,0.0
16404,677ef11dd6c8ec1601f36619,Where did unemployment reach its highest peak since the beginning of this time period? + lg1-table-1.png,1.0
16405,677ef11dd6c8ec1601f36619,Which month has 25 mm of rain? + line.png,0.0
16406,677ef11dd6c8ec1601f36619,Which of the following is true about the annual number of new movies released in city X? + T14.png,1.0
16407,677ef11dd6c8ec1601f36619,Which of the following is true about the four brands of perfume in city Z? + N5.png,0.0
16408,677ef11dd6c8ec1601f36619,Which of the following statements is true about the customers at the three bike shops in city Z? + N3.png,0.0
16409,677ef11dd6c8ec1601f36619,Which of the following states has the highest number of Lego owners? + N14.png,1.0
16410,677ef11dd6c8ec1601f36619,Which planet has the highest life expectancy? + bg-3.svg,1.0
16411,677ef11dd6c8ec1601f36619,Which planet has the lowest life expectancy? + bg-6.svg,0.0
16412,677ef11dd6c8ec1601f36619,Which planet has the lowest life expectancy? + bg-8.svg,0.0
16413,677ef11dd6c8ec1601f36619,Which planet has the lowest life expectancy? + bg-table-8.png,0.0
16414,677ef11dd6c8ec1601f36619,Which planet spends approximately 6% of its GDP on primary students? + sp-table-10.png,1.0
16415,677ef11dd6c8ec1601f36619,"Which planet spends less than 6.0% of its GDP on primary students, yet has a highly literate adult population? + sp-table-4.png",1.0
16416,677ef11dd6c8ec1601f36619,"Which planet spends less than 8.0% of its GDP on primary students, yet has a highly literate adult population? + sp-11.svg",1.0
16417,677ef11dd6c8ec1601f36619,Which planet spends the most on its primary students? + sp-table-7.png,1.0
16418,677ef11dd6c8ec1601f36619,"Which season has more rain, the summer or the spring? + table.png",1.0
16419,677ef11dd6c8ec1601f36619,Which season has the most rain? + radial.png,0.0
16420,677fe89c809781819805260a,About how much did the price of a barrel of oil fall from April to September in 2015? + item5.png,0.0
16421,677fe89c809781819805260a,About what is the ratio of the cost of a sandwich to the total cost of room service in Seattle? + item11.png,0.0
16422,677fe89c809781819805260a,"Approximately, what is the total number of visitors at amusement park B as a proportion of that at amusement park C from May to December? + T8.png",0.0
16423,677fe89c809781819805260a,Does any members of species C weigh more than 5 lbs? + T40.png,0.0
16424,677fe89c809781819805260a,"Even though there has been some variation, has the unemployment trend generally increased on all of these planets since the beginning of this time period? + lg1-9.svg",1.0
16425,677fe89c809781819805260a,For which website was the number of unique visitors the largest in 2010? + item59.png,1.0
16426,677fe89c809781819805260a,How many months have more rain than the average month? + table.png,1.0
16427,677fe89c809781819805260a,How many more men than women are there among 100 patients with disease X? + ggr_item9.png,0.0
16428,677fe89c809781819805260a,How many people have rated the taxi between 4.0 and 4.2? + item22.png,1.0
16429,677fe89c809781819805260a,How much does it rain in March? + line.png,1.0
16430,677fe89c809781819805260a,"In 2015, the unemployment rate for Washington (WA) was higher than that of Wisconsin (WI). + item57.png",1.0
16431,677fe89c809781819805260a,"In San Francisco, as the weather gets warmer, there is generally more rain. + radial.png",1.0
16432,677fe89c809781819805260a,"In town X, what is the approximate average number of customers at mall A from Jan to Mar? + T49.png",1.0
16433,677fe89c809781819805260a,In which season does each month have less rain than the month before? + table.png,0.0
16434,677fe89c809781819805260a,On which planet does high expenditure per primary student lead to the highest adult literacy? + sp-10.svg,1.0
16435,677fe89c809781819805260a,On which planet does low expenditure per primary student have the worst impact on adult literacy? + sp-table-2.png,0.0
16436,677fe89c809781819805260a,"Over the course of 2013, the average price of a pound of coffee beans was ____________. + item38.png",1.0
16437,677fe89c809781819805260a,"Over the course of years between 2009 and 2014, when was the number of girls named 'Amelia' at the maximum? + item42.png",1.0
16438,677fe89c809781819805260a,True or False: Monthly sales for store B is increasing from Jan to Dec. + T52.png,1.0
16439,677fe89c809781819805260a,True or False: WY has a higher risk of bacteria Z infection than ND. + T11.png,1.0
16440,677fe89c809781819805260a,What is the approximate average life expectancy on this group of planets? + bg-table-11.png,0.0
16441,677fe89c809781819805260a,What is the height for the tallest person among the 85 males? + item27.png,1.0
16442,677fe89c809781819805260a,What is the range of the average internet speed in Asia? + item8.png,1.0
16443,677fe89c809781819805260a,What is the trend of the average price of books from 1960 to 2020 in city Z? + T44.png,1.0
16444,677fe89c809781819805260a,What is the trend of the number of bookstores in city Z from 2000 to 2020? + T13.png,0.0
16445,677fe89c809781819805260a,What percentage of patients recovered after chemotherapy? + ggr_item1.png,1.0
16446,677fe89c809781819805260a,When did the highest increase in the unemployment trend occur on planet Nurag since the beginning of this time period? + lg1-5.svg,0.0
16447,677fe89c809781819805260a,When did unemployment first go above 9.9 on planet Tun? + lg1-table-10.png,1.0
16448,677fe89c809781819805260a,When was the increase in the percentage of people with Adeolitis higher? + ggr_item6.png,1.0
16449,677fe89c809781819805260a,When was unemployment at its lowest peak on planet Kreno? + lg1-12.svg,0.0
16450,677fe89c809781819805260a,Where did unemployment reach its highest peak since the beginning of this time period? + lg1-1.svg,0.0
16451,677fe89c809781819805260a,Where did unemployment reach its lowest peak since the beginning of this time period? + lg1-4.svg,0.0
16452,677fe89c809781819805260a,Where is life expectancy roughly 61? + bg-9.svg,1.0
16453,677fe89c809781819805260a,Where is life expectancy roughly 66? + bg-11.svg,1.0
16454,677fe89c809781819805260a,Where is life expectancy roughly 79? + bg-table-4.png,0.0
16455,677fe89c809781819805260a,Which city's metro system has the largest number of stations? + item48.png,0.0
16456,677fe89c809781819805260a,Which month has 25 mm of rain? + bar.png,1.0
16457,677fe89c809781819805260a,Which of the following about the monthly number of new clients is true? + N6.png,1.0
16458,677fe89c809781819805260a,Which of the following is true about Restaurant R? + N15.png,1.0
16459,677fe89c809781819805260a,Which of the following is true about company Z? + T18.png,1.0
16460,677fe89c809781819805260a,Which of the following is true about the market share of grocery stores in town Z? + N12.png,1.0
16461,677fe89c809781819805260a,Which planet has the highest life expectancy? + bg-table-1.png,1.0
16462,677fe89c809781819805260a,Which planet has the lowest life expectancy? + bg-8.svg,1.0
16463,677fe89c809781819805260a,Which planet spends the most on its primary students? + sp-table-7.png,1.0
16464,677fe89c809781819805260a,"Which region had the highest number of confirmed cases per 1,000 people? + T42.png",0.0
16465,677fe89c809781819805260a,"Which season has more rain, the summer or the spring? + radial.png",1.0
16466,677ff519abd3a180a9478e7a,A group of males are gathered around the height of 176 cm and the weight of 70 kg. + item30.png,0.0
16467,677ff519abd3a180a9478e7a,About what was the ratio of the number of girls named 'Olivia' to those named 'Isla' in 2014 in the UK? + item41.png,0.0
16468,677ff519abd3a180a9478e7a,"According to your best guess, what will the percentage of people with Adeolitis be in the year 2010? + ggr_item7.png",1.0
16469,677ff519abd3a180a9478e7a,"Assuming today is May 01, 2022, which of the following statements is true? + T37.png",0.0
16470,677ff519abd3a180a9478e7a,"Assuming today is May 01, and half of the votes from each state for a favorite ice cream brand have been counted. The color of each state corresponds to the brand that has received the most votes in that state so far. The brand with the most number of colored states will be the most popular brand, and the results will be finalized on May 15. Which of the following is true? + T45.png",0.0
16471,677ff519abd3a180a9478e7a,"Assuming today is May 10 and given the chart below, which statement about rainfall (mm) is true for the past 14 days? + T21.png",0.0
16472,677ff519abd3a180a9478e7a,Do all of these planets have the same life expectancy? + bg-12.svg,1.0
16473,677ff519abd3a180a9478e7a,Do all of these planets have the same life expectancy? + bg-table-9.png,1.0
16474,677ff519abd3a180a9478e7a,"Even though there has been some variation, where has the unemployment trend generally increased the most since the beginning of this time period? + lg1-table-6.png",1.0
16475,677ff519abd3a180a9478e7a,How much does it rain in March? + line.png,0.0
16476,677ff519abd3a180a9478e7a,"In 2015, the unemployment rate for Washington (WA) was higher than that of Wisconsin (WI). + item57.png",0.0
16477,677ff519abd3a180a9478e7a,"In San Francisco, as the weather gets warmer, there is generally more rain. + radial.png",1.0
16478,677ff519abd3a180a9478e7a,In which season does each month have less rain than the month before? + table.png,1.0
16479,677ff519abd3a180a9478e7a,"Of 100 patients with disease X, how many are women? + ggr_item8.png",0.0
16480,677ff519abd3a180a9478e7a,"On May 06 in city Z, what is the number of visitors at train station B as a proportion of that at train station C? + T5.png",0.0
16481,677ff519abd3a180a9478e7a,On how many planets does high expenditure per primary student seem to have a high positive impact on adult literacy? + sp-table-6.png,0.0
16482,677ff519abd3a180a9478e7a,On which planet does high expenditure per primary student lead to the highest adult literacy? + sp-10.svg,1.0
16483,677ff519abd3a180a9478e7a,On which planet does low expenditure per primary student have the worst impact on adult literacy? + sp-table-2.png,1.0
16484,677ff519abd3a180a9478e7a,"Over the course of the second half of 2015, the price of a barrel of oil was ____________. + item4.png",1.0
16485,677ff519abd3a180a9478e7a,"Over the course of years between 2009 and 2014, when was the number of girls named 'Amelia' at the maximum? + item42.png",1.0
16486,677ff519abd3a180a9478e7a,The approval rating of Republicans for the people who have the education level of Some College Degree is lower than that for the people who have the education level of Postgraduate Study. + item18.png,1.0
16487,677ff519abd3a180a9478e7a,True or False: The annual number of trees planted in town Z has been increasing from 1960 to 1980. + T12.png,0.0
16488,677ff519abd3a180a9478e7a,True or False: WY has a higher risk of bacteria Z infection than ND. + T11.png,0.0
16489,677ff519abd3a180a9478e7a,What has the general average unemployment rate been on this group of planets since the beginning of this time period? + lg1-table-5.png,1.0
16490,677ff519abd3a180a9478e7a,What is the cost of peanuts in Las Vegas? + item10.png,0.0
16491,677ff519abd3a180a9478e7a,What is the difference between the percentage of patients who recovered after a surgery and the percentage of patients who recovered after radiation therapy? + ggr_item2.png,1.0
16492,677ff519abd3a180a9478e7a,What is the number of visitors at theater A as a proportion of that at theater B in 2001? + N1.png,1.0
16493,677ff519abd3a180a9478e7a,What is the range of the average internet speed in Asia? + item8.png,0.0
16494,677ff519abd3a180a9478e7a,What is the range of the total length of the metro systems? + item49.png,0.0
16495,677ff519abd3a180a9478e7a,What is the trend of the average price of books from 1960 to 2020 in city Z? + T44.png,0.0
16496,677ff519abd3a180a9478e7a,What was the average price of a pound of coffee beans in September 2013? + item35.png,0.0
16497,677ff519abd3a180a9478e7a,When did the highest increase in the unemployment trend occur on planet Kallu since the beginning of this time period? + lg1-table-12.png,0.0
16498,677ff519abd3a180a9478e7a,Where did unemployment first go above 10.1? + lg1-table-4.png,0.0
16499,677ff519abd3a180a9478e7a,Where did unemployment first go above 6.8? + lg1-11.svg,1.0
16500,677ff519abd3a180a9478e7a,Where did unemployment reach its highest peak since the beginning of this time period? + lg1-table-1.png,1.0
16501,677ff519abd3a180a9478e7a,Where is life expectancy roughly 61? + bg-9.svg,1.0
16502,677ff519abd3a180a9478e7a,Which month has 25 mm of rain? + bar.png,1.0
16503,677ff519abd3a180a9478e7a,Which of the following is true about company Z? + T18.png,0.0
16504,677ff519abd3a180a9478e7a,Which of the following is true about the three brands of shampoo in city Y from 2001 to 2005? + T25.png,0.0
16505,677ff519abd3a180a9478e7a,Which of the following statements is true about the customers at the three bike shops in city Z? + N3.png,0.0
16506,677ff519abd3a180a9478e7a,Which of the following states has the highest number of Lego owners? + N14.png,1.0
16507,677ff519abd3a180a9478e7a,Which planet has the lowest life expectancy? + bg-8.svg,1.0
16508,677ff519abd3a180a9478e7a,Which planet spends approximately 22% of its GDP on primary students? + sp-8.svg,1.0
16509,677ff519abd3a180a9478e7a,"Which planet spends less than 8.0% of its GDP on primary students, yet has a highly literate adult population? + sp-11.svg",1.0
16510,677ff519abd3a180a9478e7a,"Which season has more rain, the summer or the spring? + line.png",0.0
16511,677ff519abd3a180a9478e7a,Which season has the most rain? + bar.png,1.0
16512,6780e43290a835667fac9d71,A group of males are gathered around the height of 176 cm and the weight of 70 kg. + item30.png,1.0
16513,6780e43290a835667fac9d71,A group of the metro systems of the world has approximately 300 stations and around a 200km system length. + item51.png,0.0
16514,6780e43290a835667fac9d71,About how much did the price of a barrel of oil fall from April to September in 2015? + item5.png,0.0
16515,6780e43290a835667fac9d71,About what is the ratio of the cost of a sandwich to the total cost of room service in Seattle? + item11.png,1.0
16516,6780e43290a835667fac9d71,"Approximately what percentage of people who die from cancer die from colon cancer, breast cancer, and prostate cancer taken together? + ggr_item4.png",0.0
16517,6780e43290a835667fac9d71,"Approximately, what is brand C’s total sales as a proportion of brand B’s total sales from Jan 01 to Mar 15? + T9.png",1.0
16518,6780e43290a835667fac9d71,"Assuming today is Apr 10, 2022, did the total number of cars parked in the three parking lots fall sharply in 2022? + T36.png",1.0
16519,6780e43290a835667fac9d71,"Assuming today is May 01, 2022, which of the following statements is true? + T37.png",0.0
16520,6780e43290a835667fac9d71,"Assuming today is May 10 and given the chart below, which statement about rainfall (mm) is true for the past 14 days? + T21.png",0.0
16521,6780e43290a835667fac9d71,"Company A sells a board game. Assuming today is Jun 01, 2022, which of the following statements is true? + T34.png",0.0
16522,6780e43290a835667fac9d71,Does cell phone brand A have more than half of the total market share? + T28.png,0.0
16523,6780e43290a835667fac9d71,"Even though there has been some variation, has the unemployment trend generally increased on all of these planets since the beginning of this time period? + lg1-9.svg",1.0
16524,6780e43290a835667fac9d71,"Even though there has been some variation, has the unemployment trend generally increased on planet Vincetori since the beginning of this time period? + lg1-table-9.png",1.0
16525,6780e43290a835667fac9d71,"Even though there has been some variation, where has the unemployment trend generally increased the most since the beginning of this time period? + lg1-table-6.png",0.0
16526,6780e43290a835667fac9d71,For which website was the number of unique visitors the largest in 2010? + item59.png,1.0
16527,6780e43290a835667fac9d71,How many months have less than 40mm of rain? + line.png,0.0
16528,6780e43290a835667fac9d71,How many months have more rain than the average month? + table.png,0.0
16529,6780e43290a835667fac9d71,How many planets spend approximately the same amount on primary students as planet Wobb but have a higher percentage of literate adults? + sp-1.svg,0.0
16530,6780e43290a835667fac9d71,How much does it rain in March? + radial.png,1.0
16531,6780e43290a835667fac9d71,"In San Francisco, as the weather gets warmer, there is generally more rain. + line.png",1.0
16532,6780e43290a835667fac9d71,In which company is the global smartphone market share the smallest? + item20.png,1.0
16533,6780e43290a835667fac9d71,On how many planets does high expenditure per primary student seem to have a high positive impact on adult literacy? + sp-4.svg,0.0
16534,6780e43290a835667fac9d71,"Over the course of years between 2009 and 2014, the number of girls named 'Isla' was always more than 'Olivia'. + item45.png",1.0
16535,6780e43290a835667fac9d71,What is the approval rating of Republicans among the people who have the education level of Postgraduate Study? + item16.png,0.0
16536,6780e43290a835667fac9d71,What is the approximate average adult literacy in this group of planets? + sp-12.svg,1.0
16537,6780e43290a835667fac9d71,What is the approximate average adult literacy in this group of planets? + sp-table-5.png,1.0
16538,6780e43290a835667fac9d71,What is the approximate average life expectancy on this group of planets? + bg-4.svg,0.0
16539,6780e43290a835667fac9d71,What is the percentage of cancer patients who die after chemotherapy? + ggr_item13.png,0.0
16540,6780e43290a835667fac9d71,What is the rating that the people have rated the taxi the most? + item23.png,0.0
16541,6780e43290a835667fac9d71,What is the trend of the growth for plant species P as the number of hours of sunlight exposure per month increases? + T17.png,0.0
16542,6780e43290a835667fac9d71,What is the trend of the monthly number of new restaurant openings in county Y in 2000? + N7.png,1.0
16543,6780e43290a835667fac9d71,What is the trend of the total sales for item X from Apr to Aug? + T15.png,1.0
16544,6780e43290a835667fac9d71,What was the range of the average price of a pound of coffee beans between January 2013 and December 2014? + item37.png,0.0
16545,6780e43290a835667fac9d71,When did the highest increase in the unemployment trend occur on planet Kallu since the beginning of this time period? + lg1-table-12.png,0.0
16546,6780e43290a835667fac9d71,When did the highest increase in the unemployment trend occur on planet Nurag since the beginning of this time period? + lg1-5.svg,0.0
16547,6780e43290a835667fac9d71,When was unemployment at its lowest peak on planet Quake? + lg1-table-8.png,1.0
16548,6780e43290a835667fac9d71,Where did unemployment first go above 10.1? + lg1-table-4.png,0.0
16549,6780e43290a835667fac9d71,"Which group of 2 planets (either red, orange, green, purple, brown, or pink) has the biggest difference in life expectancy? + bg-2.svg",0.0
16550,6780e43290a835667fac9d71,Which of the following is true about the market share of grocery stores in town Z? + N12.png,1.0
16551,6780e43290a835667fac9d71,Which of the following is true about the prevalence of the plant species Y? + T20.png,1.0
16552,6780e43290a835667fac9d71,Which of the following statements is true about the customers at the three bike shops in city Z? + N3.png,0.0
16553,6780e43290a835667fac9d71,Which of the treatments contributes to a larger decrease in the percentage of sick patients? + ggr_item11.png,0.0
16554,6780e43290a835667fac9d71,Which planet has the highest life expectancy? + bg-3.svg,1.0
16555,6780e43290a835667fac9d71,"Which planet spends less than 8.0% of its GDP on primary students, yet has a highly literate adult population? + sp-11.svg",0.0
16556,6780e43290a835667fac9d71,"Which season has more rain, the summer or the spring? + bar.png",1.0
16557,6780e43290a835667fac9d71,Which season has the most rain? + radial.png,1.0
16558,67811eb1325852b4fc052054,About what is the ratio of the cost of a sandwich to the total cost of room service in Seattle? + item11.png,0.0
16559,67811eb1325852b4fc052054,"According to your best guess, what will the percentage of people with Adeolitis be in the year 2010? + ggr_item7.png",0.0
16560,67811eb1325852b4fc052054,"Approximately, what is the number of votes for candidate A as a proportion of those for candidate B? + T26.png",1.0
16561,67811eb1325852b4fc052054,"Approximately, what is the total number of visitors at amusement park B as a proportion of that at amusement park C from May to December? + T8.png",0.0
16562,67811eb1325852b4fc052054,"Compared to the placebo, which treatment leads to a larger decrease in the percentage of patients who die? + ggr_item10.png",0.0
16563,67811eb1325852b4fc052054,Do U.S. states have a more similar number of windy days in the summer or in the winter? + T2.png,0.0
16564,67811eb1325852b4fc052054,Do all of these planets have the same life expectancy? + bg-5.svg,1.0
16565,67811eb1325852b4fc052054,Do all of these planets have the same life expectancy? + bg-table-3.png,1.0
16566,67811eb1325852b4fc052054,"Even though there has been some variation, has the unemployment trend generally increased on all of these planets since the beginning of this time period? + lg1-9.svg",0.0
16567,67811eb1325852b4fc052054,How many months have less than 40mm of rain? + line.png,0.0
16568,67811eb1325852b4fc052054,How many months have more rain than the average month? + line.png,1.0
16569,67811eb1325852b4fc052054,How many people have rated the taxi between 4.0 and 4.2? + item22.png,1.0
16570,67811eb1325852b4fc052054,"In San Francisco, as the weather gets warmer, there is generally more rain. + radial.png",1.0
16571,67811eb1325852b4fc052054,"In town X, what is the approximate average number of customers at mall A from Jan to Mar? + T49.png",0.0
16572,67811eb1325852b4fc052054,In which company is the global smartphone market share the smallest? + item20.png,1.0
16573,67811eb1325852b4fc052054,In which season does each month have less rain than the month before? + bar.png,1.0
16574,67811eb1325852b4fc052054,"Of 100 patients with disease X, how many are women? + ggr_item8.png",1.0
16575,67811eb1325852b4fc052054,On how many planets does high expenditure per primary student seem to have a high positive impact on adult literacy? + sp-4.svg,0.0
16576,67811eb1325852b4fc052054,On how many planets does high expenditure per primary student seem to have a high positive impact on adult literacy? + sp-table-6.png,0.0
16577,67811eb1325852b4fc052054,On which planet does low expenditure per primary student have the worst impact on adult literacy? + sp-table-2.png,1.0
16578,67811eb1325852b4fc052054,"Over the course of 2013, the average price of a pound of coffee beans was ____________. + item38.png",1.0
16579,67811eb1325852b4fc052054,"Over the course of the second half of 2015, the price of a barrel of oil was ____________. + item4.png",1.0
16580,67811eb1325852b4fc052054,"Over the course of years between 2009 and 2014, when was the number of girls named 'Amelia' at the maximum? + item42.png",1.0
16581,67811eb1325852b4fc052054,True or False: GDP per capita for country Z grew faster from 2000 to 2003 than from 2005 to 2008. + T27.png,0.0
16582,67811eb1325852b4fc052054,True or False: More than half of the people in county Z prefer reading at night. + T47.png,0.0
16583,67811eb1325852b4fc052054,What is the approximate average life expectancy on this group of planets? + bg-table-5.png,0.0
16584,67811eb1325852b4fc052054,What is the average adult literacy on the 5 planets that spend the most on primary students? + sp-table-11.png,1.0
16585,67811eb1325852b4fc052054,What is the average internet speed in Japan? + item6.png,1.0
16586,67811eb1325852b4fc052054,What is the education level of people in which the Democrats have the lowest approval rating? + item17.png,1.0
16587,67811eb1325852b4fc052054,What is the number of visitors at theater A as a proportion of that at theater B in 2001? + N1.png,1.0
16588,67811eb1325852b4fc052054,What is the trend of the average price of books from 1960 to 2020 in city Z? + T44.png,0.0
16589,67811eb1325852b4fc052054,What is the trend of the monthly number of new restaurant openings in county Y in 2000? + N7.png,1.0
16590,67811eb1325852b4fc052054,What is the weight for the person who is 165.1 cm tall? + item26.png,1.0
16591,67811eb1325852b4fc052054,What was the unemployment rate for Indiana (IN) in 2015? + item55.png,0.0
16592,67811eb1325852b4fc052054,Where did unemployment first go above 10.1? + lg1-table-4.png,1.0
16593,67811eb1325852b4fc052054,Where did unemployment first go above 6.8? + lg1-11.svg,1.0
16594,67811eb1325852b4fc052054,Where is life expectancy roughly 61? + bg-9.svg,1.0
16595,67811eb1325852b4fc052054,Which city's metro system does lie outside the relationship between the total system length and the number of stations most? + item50.png,1.0
16596,67811eb1325852b4fc052054,Which month has 25 mm of rain? + table.png,1.0
16597,67811eb1325852b4fc052054,Which of the following is true about Restaurant R? + N15.png,1.0
16598,67811eb1325852b4fc052054,Which of the following is true about the prevalence of the plant species Y? + T20.png,0.0
16599,67811eb1325852b4fc052054,Which planet has the highest life expectancy? + bg-table-7.png,1.0
16600,67811eb1325852b4fc052054,Which planet has the lowest adult literacy? + sp-9.svg,1.0
16601,67811eb1325852b4fc052054,Which planet spends approximately 6% of its GDP on primary students? + sp-table-10.png,1.0
16602,67811eb1325852b4fc052054,"Which season has more rain, the summer or the spring? + table.png",1.0
16603,67811eb1325852b4fc052054,"Within each city, is there a positive relationship between salary and average daily working hours? + T39.png",0.0
16604,67815903d5adabce124cdfcc,About how much did the price of a barrel of oil fall from April to September in 2015? + item5.png,1.0
16605,67815903d5adabce124cdfcc,"According to your best guess, what will the percentage of people with Adeolitis be in the year 2010? + ggr_item7.png",1.0
16606,67815903d5adabce124cdfcc,"Approximately, what is brand C’s total sales as a proportion of brand B’s total sales from Jan 01 to Mar 15? + T9.png",0.0
16607,67815903d5adabce124cdfcc,"Assuming today is Feb 20, 2022, which of the following is true about the vegetables planted by the three farms? + T35.png",0.0
16608,67815903d5adabce124cdfcc,Do all of these planets have the same life expectancy? + bg-12.svg,1.0
16609,67815903d5adabce124cdfcc,Does expenditure per primary student generally have a positive impact on adult literacy in this group of planets? + sp-3.svg,1.0
16610,67815903d5adabce124cdfcc,"Even though there has been some variation, has the unemployment trend generally increased on planet Alyosius since the beginning of this time period? + lg1-3.svg",1.0
16611,67815903d5adabce124cdfcc,"Even though there has been some variation, where has the unemployment trend generally increased the most since the beginning of this time period? + lg1-table-6.png",0.0
16612,67815903d5adabce124cdfcc,For which website was the number of unique visitors the largest in 2010? + item59.png,1.0
16613,67815903d5adabce124cdfcc,How many months have less than 40mm of rain? + bar.png,0.0
16614,67815903d5adabce124cdfcc,How many months have more rain than the average month? + bar.png,1.0
16615,67815903d5adabce124cdfcc,How many more men than women are there among 100 patients with disease X? + ggr_item9.png,1.0
16616,67815903d5adabce124cdfcc,How many people have rated the taxi between 4.0 and 4.2? + item22.png,1.0
16617,67815903d5adabce124cdfcc,How much does it rain in March? + table.png,1.0
16618,67815903d5adabce124cdfcc,"In general, the ridership of the metro system increases as the number of stations increases. + item52.png",0.0
16619,67815903d5adabce124cdfcc,"In the UK, the number of girls named 'Amelia' in 2014 was more than it was in 2013. + item44.png",1.0
16620,67815903d5adabce124cdfcc,In which company is the global smartphone market share the smallest? + item20.png,1.0
16621,67815903d5adabce124cdfcc,In which season does each month have less rain than the month before? + line.png,1.0
16622,67815903d5adabce124cdfcc,On how many planets does high expenditure per primary student seem to have a high positive impact on adult literacy? + sp-table-6.png,0.0
16623,67815903d5adabce124cdfcc,The cost of vodka in Atlanta is higher than that of Honolulu. + item14.png,1.0
16624,67815903d5adabce124cdfcc,"The residents of town Y are voting on a favorite hiking trail, and half of the votes have been counted. The poll closes on Sep 01, 2022. Which of the following is true? + T48.png",1.0
16625,67815903d5adabce124cdfcc,True or False: GDP per capita for country Z grew faster from 2000 to 2003 than from 2005 to 2008. + T27.png,0.0
16626,67815903d5adabce124cdfcc,"True or False: If the temperature gets higher than 100°F, then the bottles of water sold must be greater than 750. + T46.png",0.0
16627,67815903d5adabce124cdfcc,What has the general average unemployment rate been on this group of planets since the beginning of this time period? + lg1-8.svg,0.0
16628,67815903d5adabce124cdfcc,What has the general average unemployment rate been on this group of planets since the beginning of this time period? + lg1-table-5.png,1.0
16629,67815903d5adabce124cdfcc,What is the approval rating of Republicans among the people who have the education level of Postgraduate Study? + item16.png,1.0
16630,67815903d5adabce124cdfcc,What is the approximate average life expectancy on this group of planets? + bg-1.svg,1.0
16631,67815903d5adabce124cdfcc,What is the average internet speed in Japan? + item6.png,1.0
16632,67815903d5adabce124cdfcc,What is the number of concert tickets sold on Aug 10 as a proportion of that on Aug 11? + T3.png,0.0
16633,67815903d5adabce124cdfcc,What is the number of visitors at theater A as a proportion of that at theater B in 2001? + N1.png,1.0
16634,67815903d5adabce124cdfcc,What is the percentage of cancer patients who die after chemotherapy? + ggr_item13.png,0.0
16635,67815903d5adabce124cdfcc,What is the range in weight for the 85 males? + item28.png,0.0
16636,67815903d5adabce124cdfcc,What is the total length of the metro system in Beijing? + item47.png,1.0
16637,67815903d5adabce124cdfcc,When was unemployment at its lowest peak on planet Quake? + lg1-table-8.png,1.0
16638,67815903d5adabce124cdfcc,Where did unemployment first go above 10.1? + lg1-table-4.png,1.0
16639,67815903d5adabce124cdfcc,Where did unemployment reach its lowest peak since the beginning of this time period? + lg1-4.svg,1.0
16640,67815903d5adabce124cdfcc,"Which group of 2 planets (either red, orange, green, purple, brown, or pink) has the biggest difference in life expectancy? + bg-2.svg",0.0
16641,67815903d5adabce124cdfcc,Which month has 25 mm of rain? + radial.png,1.0
16642,67815903d5adabce124cdfcc,Which of the following is true about company Z? + T18.png,1.0
16643,67815903d5adabce124cdfcc,"Which of the following is true about the advertising expense breakdown of company Z in countries A, B, and C? + N4.png",1.0
16644,67815903d5adabce124cdfcc,Which of the following is true about the four brands of perfume in city Z? + N5.png,1.0
